,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
816,14084455,551,16173635,Benedicte,33%,0%,"['email', 'phone']",Schaerbeek,50.85008,4.3976,Private room,,1 bath,"[""Hair dryer"", ""TV"", ""Wifi"", ""Essentials"", ""Long term stays allowed"", ""Washer"", ""Heating"", ""Hangers"", ""Kitchen"", ""Smoke alarm"", ""Iron"", ""Elevator""]",$35.00,0
991,16938255,377,4894156,Maria Cecilia,100%,86%,"['email', 'phone', 'work_email']",Ixelles,50.83569,4.37487,Entire home/apt,,1 bath,"[""Coffee maker"", ""Long term stays allowed"", ""Keypad"", ""Hangers"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Free washer \u2013 In unit"", ""Essentials"", ""Patio or balcony"", ""Free dryer"", ""Crib"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Hot water"", ""First aid kit"", ""Kitchen"", ""Hair dryer"", ""Fire extinguisher"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Paid parking on premises"", ""Dishes and silverware""]",$60.00,44
3603,49929331,3,265209234,Oth,100%,80%,"['email', 'phone']",Uccle,50.7781,4.35917,Private room,,1 private bath,"[""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Smoke alarm"", ""Lock on bedroom door"", ""Essentials"", ""Hot water"", ""Private entrance"", ""Washer"", ""Dryer"", ""Hangers"", ""Heating"", ""Long term stays allowed"", ""Free street parking"", ""Kitchen"", ""Shampoo"", ""Shared pool"", ""Pack \u2019n play/Travel crib"", ""Iron""]",$90.00,2
3105,45053246,513,23770458,Margot,,67%,"['email', 'phone']",Ixelles,50.8312,4.36701,Private room,,1.5 shared baths,"[""TV"", ""Essentials"", ""Hot water"", ""Long term stays allowed"", ""Heating"", ""Hangers"", ""Kitchen"", ""Shampoo"", ""Iron""]",$65.00,2
1871,31250171,3,113781053,La Floraison,100%,100%,"['email', 'phone']",Anderlecht,50.82646,4.27697,Private room,,1 private bath,"[""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Essentials"", ""TV"", ""Microwave"", ""Hot water"", ""Building staff"", ""First aid kit"", ""Breakfast"", ""Lock on bedroom door"", ""Hair dryer"", ""Free parking on premises"", ""Fire extinguisher"", ""Private entrance"", ""Dryer"", ""Heating"", ""Shampoo"", ""Refrigerator""]",$150.00,1
2441,38954272,48,20768938,Ambroise,100%,100%,"['email', 'phone']",Molenbeek-Saint-Jean,50.84968,4.30656,Private room,,1 shared bath,"[""Stove"", ""Coffee maker"", ""Long term stays allowed"", ""Cleaning before checkout"", ""Hangers"", ""Oven"", ""Smoke alarm"", ""Air conditioning"", ""Iron"", ""Wifi"", ""Essentials"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Dedicated workspace"", ""Cooking basics"", ""Elevator"", ""Luggage dropoff allowed"", ""Microwave"", ""Hot water"", ""First aid kit"", ""Bed linens"", ""Ethernet connection"", ""Carbon monoxide alarm"", ""Heating"", ""Dishwasher"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware""]",$26.00,42
4537,565607137904126457,383,63599127,Mayta,100%,100%,"['email', 'phone']",Woluwe-Saint-Pierre,50.83737,4.43013,Entire home/apt,,1 bath,"[""TV"", ""Wine glasses"", ""Microwave"", ""Wifi"", ""Coffee maker"", ""Dining table"", ""Long term stays allowed"", ""Central heating"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Mini fridge""]",$64.00,0
4823,606980536605052082,142,73712128,Luisa,0%,100%,"['email', 'phone']",Schaerbeek,50.85802,4.39777,Private room,,1 shared bath,"[""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Dedicated workspace"", ""Washer"", ""Long term stays allowed"", ""Paid parking on premises"", ""Kitchen"", ""Lock on bedroom door"", ""Iron""]",$40.00,5
1655,27854686,1000,8082639,Phil,100%,50%,"['email', 'phone', 'work_email']",Etterbeek,50.82766,4.39982,Entire home/apt,,1 bath,"[""Stove"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Long term stays allowed"", ""Washer"", ""Heating"", ""Hangers"", ""Patio or balcony"", ""Oven"", ""Kitchen"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Iron"", ""Cooking basics"", ""Bed linens""]",$99.00,6
3029,44229170,313,36549801,Elise,100%,100%,"['email', 'phone']",Ixelles,50.83136,4.36593,Entire home/apt,,1 bath,"[""Wifi"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Private entrance"", ""Heating"", ""Hangers"", ""Shampoo"", ""Breakfast"", ""Kitchen"", ""Shower gel"", ""Bed linens""]",$60.00,14
4551,567365712013407836,596,80770198,Marlyse,100%,98%,"['email', 'phone']",Jette,50.89224,4.31668,Entire home/apt,,1.5 baths,"[""Coffee maker"", ""Single level home"", ""Dining table"", ""Host greets you"", ""43\"" HDTV with standard cable"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Central heating"", ""Cable TV"", ""Cleaning before checkout"", ""Smoke alarm"", ""Iron"", ""Private patio or balcony"", ""Wifi"", ""Free washer \u2013 In unit"", ""Essentials"", ""Clothing storage: closet, walk-in closet, dresser, and wardrobe"", ""Dedicated workspace"", ""Cooking basics"", ""Elevator"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Microwave"", ""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Laundromat nearby"", ""First aid kit"", ""Free street parking"", ""Freezer"", ""Stainless steel oven"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Ethernet connection"", ""Wine glasses"", ""Baking sheet"", ""Private entrance"", ""Lockbox"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel""]",$71.00,43
4856,612249101399236907,329,409392653,Kathleen,97%,94%,"['email', 'phone']",Watermael-Boitsfort,50.80345,4.4046,Private room,,1 shared bath,"[""Outdoor dining area"", ""Wifi"", ""Host greets you"", ""Fire extinguisher"", ""Long term stays allowed"", ""First aid kit"", ""Smoke alarm"", ""Kitchen""]",$44.00,14
3547,49586053,718,250450873,Stéphane,,,"['email', 'phone']",Bruxelles,50.83777,4.34763,Private room,,1 shared bath,"[""Wifi"", ""Free parking on premises"", ""Fire extinguisher"", ""Essentials"", ""First aid kit"", ""Smoke alarm"", ""Lock on bedroom door"", ""Cooking basics"", ""Elevator""]","$1,000.00",0
5072,639099526800626023,498,58066724,Alexia,100%,100%,"['email', 'phone']",Molenbeek-Saint-Jean,50.86159,4.34589,Entire home/apt,,1 bath,"[""Stove"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Oven"", ""Smoke alarm"", ""Private patio or balcony"", ""Wifi"", ""Bidet"", ""Free washer \u2013 In unit"", ""Clothing storage: wardrobe"", ""Essentials"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water kettle"", ""Microwave"", ""Hot water"", ""Drying rack for clothing"", ""Freezer"", ""Kitchen"", ""Bed linens"", ""Ethernet connection"", ""Fire extinguisher"", ""Baking sheet"", ""Heating"", ""Refrigerator"", ""Dishes and silverware""]",$73.00,6
4818,606323265583064122,298,454541616,Bianca,100%,100%,"['email', 'phone']",Schaerbeek,50.85979,4.37869,Entire home/apt,,1 bath,"[""Outdoor furniture"", ""TV"", ""Outdoor dining area"", ""Wifi"", ""Long term stays allowed"", ""Washer"", ""Kitchen"", ""Paid parking on premises"", ""Dishes and silverware"", ""Dedicated workspace""]",$110.00,0
3434,48343858,525,238057199,Firmin,100%,100%,"['email', 'phone']",Ixelles,50.82163,4.37628,Entire home/apt,,1 bath,"[""Stove"", ""Backyard"", ""Coffee maker"", ""Single level home"", ""Dining table"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Oven"", ""Toaster"", ""Iron"", ""Wifi"", ""Essentials"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Nespresso machine"", ""Paid street parking off premises"", ""Clothing storage"", ""Room-darkening shades"", ""Lake access"", ""Dedicated workspace"", ""Cooking basics"", ""TV"", ""Hot water kettle"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Free street parking"", ""Freezer"", ""Body soap"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Ethernet connection"", ""Wine glasses"", ""Baking sheet"", ""Bread maker"", ""Private entrance"", ""Heating"", ""Lockbox"", ""Shampoo"", ""Refrigerator"", ""Paid parking on premises"", ""Dishes and silverware"", ""Shower gel""]",$89.00,29
5297,660345991138435369,1000,466552283,Gabby,89%,96%,['phone'],Schaerbeek,50.867934221947166,4.386937179243186,Entire home/apt,,1 bath,"[""Stove"", ""TV"", ""Microwave"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Kitchen"", ""Mini fridge"", ""Elevator""]",$48.00,6
1541,25762636,552,43722296,Cedric,100%,100%,"['email', 'phone']",Uccle,50.80576,4.33654,Entire home/apt,,2 baths,"[""Stove"", ""Coffee maker"", ""Dining table"", ""Host greets you"", ""Long term stays allowed"", ""Washer"", ""Babysitter recommendations"", ""Oven"", ""Baby bath"", ""Smoke alarm"", ""Iron"", ""Paid parking lot on premises"", ""Private patio or balcony"", ""Wifi"", ""Paid parking off premises"", ""Private fenced garden or backyard"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Microwave"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Freezer"", ""Kitchen"", ""Bed linens"", ""BBQ grill"", ""Private entrance"", ""Dryer"", ""Heating"", ""Dishwasher"", ""Children\u2019s dinnerware"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel""]",$117.00,30
1661,27920067,1000,5953373,Emily,,92%,"['email', 'phone']",Saint-Josse-ten-Noode,50.85094,4.37302,Private room,,1 shared bath,"[""Coffee maker"", ""Outdoor dining area"", ""Dining table"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Oven"", ""Toaster"", ""Smoke alarm"", ""Iron"", ""Private patio or balcony"", ""Wifi"", ""Clothing storage: wardrobe"", ""Free washer \u2013 In unit"", ""Private fenced garden or backyard"", ""Essentials"", ""Extra pillows and blankets"", ""Paid street parking off premises"", ""Cooking basics"", ""Outdoor furniture"", ""Hot water kettle"", ""Microwave"", ""Bathtub"", ""Hot water"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Freezer"", ""Lock on bedroom door"", ""Kitchen"", ""Bed linens"", ""BBQ grill"", ""Hair dryer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Private entrance"", ""Heating"", ""Dishwasher"", ""Gas stove"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel""]",$70.00,11
4399,54325411,504,37416248,Tarik,99%,100%,"['email', 'phone']",Bruxelles,50.84725,4.35521,Entire home/apt,,1 bath,"[""Hair dryer"", ""Wifi"", ""Smoke alarm"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Security cameras on property"", ""Shampoo"", ""Body soap"", ""Kitchen"", ""Bed linens""]",$62.00,55
5017,633677691066063201,1000,111871851,Lara & David,100%,100%,"['email', 'phone']",Saint-Gilles,50.823948,4.349912,Entire home/apt,,1 bath,"[""Stove"", ""Coffee maker"", ""Single level home"", ""Dining table"", ""Long term stays allowed"", ""Hangers"", ""Cable TV"", ""Toaster"", ""Smoke alarm"", ""Iron"", ""TV with standard cable"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Pocket wifi"", ""Nespresso machine"", ""Clothing storage"", ""Dedicated workspace"", ""Cooking basics"", ""Hot water kettle"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Body soap"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Ethernet connection"", ""Baking sheet"", ""Portable fans"", ""Private entrance"", ""Heating"", ""Lockbox"", ""Shampoo"", ""Refrigerator"", ""Paid parking on premises"", ""Dishes and silverware"", ""Shower gel""]",$81.00,5
5926,703604059342201284,1000,448599667,Vaness,89%,97%,"['email', 'phone']",Bruxelles,50.84518917510431,4.353933890586713,Entire home/apt,,1 bath,"[""Stove"", ""Microwave"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Dishes and silverware"", ""Kitchen"", ""Mini fridge""]",$79.00,0
2914,43344219,1000,29047472,David,100%,79%,"['email', 'phone']",Woluwe-Saint-Pierre,50.83962,4.48179,Entire home/apt,,1.5 baths,"[""Coffee maker"", ""Outdoor dining area"", ""Electric stove"", ""Bikes"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Central heating"", ""Cable TV"", ""Smoke alarm"", ""Iron"", ""Free driveway parking on premises \u2013 2 spaces"", ""TV with standard cable"", ""Wifi"", ""Free washer \u2013 In unit"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Clothing storage: closet"", ""Extra pillows and blankets"", ""Private garden or backyard"", ""Dedicated workspace"", ""Cooking basics"", ""Outdoor furniture"", ""Microwave"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Free street parking"", ""Freezer"", ""Stainless steel oven"", ""Kitchen"", ""Board games"", ""Bed linens"", ""Hair dryer"", ""Ethernet connection"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Private entrance"", ""Dishwasher"", ""Lockbox"", ""Refrigerator"", ""Dishes and silverware""]",$106.00,27
694,11298174,965,39944963,Esmara Et Philippe,98%,99%,"['email', 'phone']",Bruxelles,50.84729,4.35209,Entire home/apt,,1 bath,"[""Stove"", ""Coffee maker"", ""Host greets you"", ""Long term stays allowed"", ""Hangers"", ""Cable TV"", ""Smoke alarm"", ""Iron"", ""TV with standard cable"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Dishes and silverware"", ""Cooking basics"", ""Elevator"", ""Luggage dropoff allowed"", ""Microwave"", ""Hot water"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Oven""]",$143.00,183
2756,41737286,27,76546954,O.,86%,85%,"['email', 'phone']",Saint-Gilles,50.82479,4.34004,Private room,,1.5 baths,"[""Hair dryer"", ""Wifi"", ""Free parking on premises"", ""Host greets you"", ""Smoke alarm"", ""Fire extinguisher"", ""Essentials"", ""Dedicated workspace"", ""Washer"", ""Heating"", ""Hangers"", ""Kitchen"", ""Shampoo"", ""Air conditioning"", ""Iron""]",$35.00,0
73,843131,496,4402146,Catherine,100%,60%,"['email', 'phone']",Schaerbeek,50.86549,4.37209,Entire home/apt,,1 bath,"[""Wifi"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Kitchen"", ""Smoke alarm"", ""Dedicated workspace""]",$60.00,12
2702,41164291,1000,319768089,Olivier,100%,99%,"['email', 'phone']",Schaerbeek,50.84779,4.40554,Entire home/apt,,1 bath,"[""Coffee maker"", ""Outdoor dining area"", ""Single level home"", ""Host greets you"", ""Bikes"", ""47\"" HDTV with premium cable, Netflix, standard cable"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Cable TV"", ""Free washer \u2013 In building"", ""Oven"", ""Toaster"", ""Security cameras on property"", ""Smoke alarm"", ""Iron"", ""Private patio or balcony"", ""Safe"", ""Essentials"", ""Extra pillows and blankets"", ""Fast wifi \u2013 84 Mbps"", ""Paid street parking off premises"", ""Room-darkening shades"", ""Private garden or backyard"", ""Sound system"", ""Dedicated workspace"", ""Free dryer \u2013 In building"", ""Mini fridge"", ""Outdoor furniture"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Microwave"", ""Hot water"", ""Bed linens"", ""EV charger"", ""Hair dryer"", ""Ethernet connection"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Indoor fireplace"", ""Fire extinguisher"", ""Portable fans"", ""Private entrance"", ""Heating"", ""Lockbox"", ""Shampoo"", ""Refrigerator"", ""Paid parking on premises"", ""Dishes and silverware"", ""Shower gel"", ""Clothing storage: walk-in closet""]",$96.00,284
5837,698457750143899718,62,476061830,Christophe Roland,91%,100%,"['email', 'phone']",Bruxelles,50.83988469932159,4.352549132357844,Entire home/apt,,1 bath,"[""TV"", ""Kitchen"", ""Wifi"", ""Long term stays allowed""]",$80.00,3
4744,596291742837144739,495,42977997,Marine,50%,29%,"['email', 'phone']",Bruxelles,50.84719,4.34237,Entire home/apt,,1 bath,"[""Coffee maker"", ""Dining table"", ""Washer"", ""Hangers"", ""Oven"", ""Conditioner"", ""Toaster"", ""Smoke alarm"", ""Wifi"", ""Essentials"", ""Paid street parking off premises"", ""Clothing storage"", ""Room-darkening shades"", ""Cooking basics"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Drying rack for clothing"", ""Freezer"", ""Body soap"", ""Kitchen"", ""Bed linens"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Bread maker"", ""Heating"", ""Dishwasher"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel""]",$90.00,10
2868,42786570,1000,30419121,Christophe,100%,100%,"['email', 'phone']",Ixelles,50.83167,4.3698,Entire home/apt,,1 bath,"[""Coffee maker"", ""Dining table"", ""Bluetooth sound system"", ""Host greets you"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Oven"", ""Toaster"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Essentials"", ""Paid street parking off premises"", ""Room-darkening shades"", ""Dedicated workspace"", ""Cooking basics"", ""TV"", ""Hot water kettle"", ""Microwave"", ""Hot water"", ""Laundromat nearby"", ""Freezer"", ""Body soap"", ""Kitchen"", ""Bed linens"", ""Ethernet connection"", ""Wine glasses"", ""Bread maker"", ""Private entrance"", ""Heating"", ""Dishwasher"", ""Gas stove"", ""Refrigerator"", ""Clothing storage: dresser, closet, and wardrobe"", ""Dishes and silverware"", ""Shower gel""]",$102.00,38
1130,19498017,1000,88509002,Servaas,,,"['email', 'phone']",Saint-Josse-ten-Noode,50.85707,4.36755,Entire home/apt,,1 bath,"[""Stove"", ""Coffee maker"", ""Single level home"", ""Host greets you"", ""Hangers"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Dishes and silverware"", ""Cooking basics"", ""Elevator"", ""Hot water kettle"", ""Hot water"", ""First aid kit"", ""Breakfast"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Fire extinguisher"", ""Heating"", ""Dishwasher"", ""Shampoo"", ""Refrigerator"", ""Oven""]",$55.00,32
3250,45816328,826,1005056,Mercedes,40%,24%,"['email', 'phone']",Watermael-Boitsfort,50.79564,4.41865,Private room,,1.5 shared baths,"[""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Toaster"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Naturel body soap"", ""Essentials"", ""Dedicated workspace"", ""Cooking basics"", ""Clothing storage: dresser"", ""Hot water kettle"", ""Microwave"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""Free street parking"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Private entrance"", ""Dryer"", ""Heating"", ""Dishwasher"", ""Dishes and silverware""]",$37.00,5
976,16762594,963,42603508,Benedetta,100%,87%,"['email', 'phone']",Forest,50.82262,4.33041,Private room,,1.5 shared baths,"[""Coffee maker"", ""Long term stays allowed"", ""Hangers"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Microwave"", ""Hot water"", ""Breakfast"", ""Lock on bedroom door"", ""Bed linens"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Private entrance"", ""Heating"", ""Lockbox"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware""]",$58.00,169
6063,717371118652236028,361,172232016,Yuri,,,"['email', 'phone']",Bruxelles,50.84756155101284,4.351948504380266,Entire home/apt,,2 baths,"[""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Free parking on premises"", ""Fire extinguisher"", ""Long term stays allowed"", ""Washer"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace""]",$199.00,0
3004,44001595,326,156836933,Amelie,92%,88%,"['email', 'phone']",Jette,50.88869,4.31802,Private room,,1.5 shared baths,"[""Stove"", ""Coffee maker"", ""Dining table"", ""Bluetooth sound system"", ""Bikes"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Piano"", ""Toaster"", ""Shared patio or balcony"", ""Smoke alarm"", ""Shared garden or backyard"", ""Iron"", ""Wifi"", ""Essentials"", ""Extra pillows and blankets"", ""Cooking basics"", ""Mini fridge"", ""Elevator"", ""Outdoor furniture"", ""TV"", ""Hot water kettle"", ""Microwave"", ""Hot water"", ""Clothing storage: closet and wardrobe"", ""Laundromat nearby"", ""Drying rack for clothing"", ""First aid kit"", ""Freezer"", ""Body soap"", ""Lock on bedroom door"", ""Free street parking"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Portable fans"", ""Private entrance"", ""Heating"", ""Dishwasher"", ""Shampoo"", ""Dishes and silverware"", ""Shower gel""]",$40.00,17
2698,41099242,532,63349257,Christian,100%,75%,"['email', 'phone']",Ixelles,50.83613,4.36041,Entire home/apt,,1 bath,"[""Stove"", ""Coffee maker"", ""Outdoor dining area"", ""Single level home"", ""Dining table"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Oven"", ""Toaster"", ""Smoke alarm"", ""Iron"", ""Private patio or balcony"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Cooking basics"", ""Mini fridge"", ""Gym"", ""Outdoor furniture"", ""TV"", ""Luggage dropoff allowed"", ""Microwave"", ""Bathtub"", ""Hot water"", ""Free street parking"", ""Body soap"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Wine glasses"", ""Baking sheet"", ""Portable fans"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel"", ""Clothing storage: walk-in closet""]",$80.00,48
4431,546286862134329487,282,60939093,Lzb,100%,75%,"['email', 'phone']",Molenbeek-Saint-Jean,50.85406,4.30423,Entire home/apt,,1 bath,"[""TV"", ""Coffee maker"", ""Bathtub"", ""Stainless steel gas stove"", ""Hot water"", ""Long term stays allowed"", ""Cleaning products"", ""Central heating"", ""Freezer"", ""Paid parking on premises"", ""Stainless steel oven"", ""Kitchen"", ""Elevator""]",$59.00,1
129,1241604,1000,6767876,Jan,100%,89%,"['email', 'phone']",Bruxelles,50.85669,4.35469,Private room,,1 private bath,"[""Stove"", ""Coffee maker"", ""Host greets you"", ""Hangers"", ""Cable TV"", ""Security cameras on property"", ""Smoke alarm"", ""Iron"", ""TV with standard cable"", ""Wifi"", ""Essentials"", ""Pocket wifi"", ""Cooking basics"", ""Microwave"", ""Hot water"", ""Lock on bedroom door"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Ethernet connection"", ""Fire extinguisher"", ""Private entrance"", ""Dryer"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel""]",$47.00,161
2747,41645642,609,107550320,Emi,100%,95%,"['email', 'phone']",Bruxelles,50.85172,4.34823,Entire home/apt,,1.5 baths,"[""Stove"", ""Coffee maker"", ""Outdoor dining area"", ""Single level home"", ""Dining table"", ""Long term stays allowed"", ""Cleaning products"", ""Hangers"", ""Oven"", ""Conditioner"", ""Toaster"", ""Smoke alarm"", ""Iron"", ""Private patio or balcony"", ""Wifi"", ""Paid parking off premises"", ""Private fenced garden or backyard"", ""Essentials"", ""Extra pillows and blankets"", ""Nespresso machine"", ""Clothing storage"", ""Room-darkening shades"", ""Dedicated workspace"", ""Cooking basics"", ""Outdoor furniture"", ""TV"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Microwave"", ""Bathtub"", ""Hot water"", ""Drying rack for clothing"", ""First aid kit"", ""Freezer"", ""Body soap"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Baking sheet"", ""Portable fans"", ""Private entrance"", ""Heating"", ""Dishwasher"", ""Lockbox"", ""Children\u2019s dinnerware"", ""Shampoo"", ""Refrigerator"", ""Paid parking on premises"", ""Dishes and silverware"", ""Shower gel""]",$73.00,109
112,1139182,1000,6248468,Ana,100%,0%,"['email', 'phone']",Ixelles,50.82629,4.36958,Entire home/apt,,1 bath,"[""Stove"", ""Coffee maker"", ""Wifi"", ""Essentials"", ""Hot water"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""Oven"", ""Refrigerator"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics""]",$85.00,48
2969,43813484,1000,7922860,Andrew,100%,98%,"['email', 'phone', 'work_email']",Bruxelles,50.84648,4.3896,Entire home/apt,,1 bath,"[""Stove"", ""Coffee maker"", ""Single level home"", ""Dining table"", ""Long term stays allowed"", ""Hangers"", ""Central heating"", ""Oven"", ""Free washer \u2013 In building"", ""Toaster"", ""Smoke alarm"", ""Pack \u2019n play/Travel crib"", ""Iron"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Dedicated workspace"", ""Free dryer \u2013 In building"", ""Cooking basics"", ""Luggage dropoff allowed"", ""46\"" TV with standard cable"", ""Hot water kettle"", ""Microwave"", ""Bathtub"", ""Hot water"", ""Clothing storage: closet and wardrobe"", ""Freezer"", ""Nectar Beauty  body soap"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Wine glasses"", ""Nectar Beauty shampoo"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Private entrance"", ""Dishwasher"", ""Lockbox"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel""]",$106.00,67
1542,25764029,1000,18166151,Dada,100%,92%,"['email', 'phone']",Anderlecht,50.83343,4.32618,Entire home/apt,,5.5 baths,"[""Stove"", ""Backyard"", ""Coffee maker"", ""Long term stays allowed"", ""Washer"", ""Hangers"", ""Oven"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Essentials"", ""Dedicated workspace"", ""High chair"", ""Cooking basics"", ""Microwave"", ""Hot water"", ""First aid kit"", ""Free street parking"", ""Kitchen"", ""Bed linens"", ""Hair dryer"", ""Free parking on premises"", ""Private entrance"", ""Dryer"", ""Heating"", ""Children\u2019s books and toys"", ""Dishwasher"", ""Lockbox"", ""Children\u2019s dinnerware"", ""Shampoo"", ""Refrigerator"", ""Dishes and silverware""]",$240.00,51
108,1101677,1000,5168736,Luca,100%,100%,"['email', 'phone']",Saint-Josse-ten-Noode,50.85415885565944,4.368706091186888,Private room,,1 shared bath,"[""Coffee maker"", ""Long term stays allowed"", ""Keypad"", ""Hangers"", ""Smoke alarm"", ""Iron"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Hot water kettle"", ""Microwave"", ""Clothing storage: closet and dresser"", ""Hot water"", ""Body soap"", ""Lock on bedroom door"", ""Bed linens"", ""Hair dryer"", ""Wine glasses"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Shower gel""]",$60.00,138
